Name,Google Maps URL,Website,Phone,Address,Rating,Reviews Count
Naksha Design,https://www.google.com/maps/place/?q=place_id:ChIJYU6NEbJlDDkR3Bogvq6cyUI,,+91 98977 38534,"K-1258, Near PVS Mall, K Block, Shastri Nagar Market, Shastri Nagar, Meerut, Uttar Pradesh 250004, India",4.2,96
Urban Architect Studio,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAHAzEjkRE5BU5nTvZ9s,http://www.facebook.com/urbanarchitectstudioHSR,+91 98969 72620,"Urban Architect Studio 250, near J.P. Gass Agency, Model Town, Hisar, Haryana 125005, India",4.8,49
Build Art (Architects and Contractors),https://www.google.com/maps/place/?q=place_id:ChIJ8wrDljbNEzkRv0yo_OC3q5Y,http://www.buildart.org/,+91 94670 50800,"SSB 17, Ganesh Market, Bhamashah Nagar, Hisar, Haryana 125005, India",4.7,59
Open Plan Architecture studio,https://www.google.com/maps/place/?q=place_id:ChIJxz-7ay4zEjkRH6TRDhr8P6E,https://www.opashisar.com/,+91 92534 70039,"1261, Sector 16-17, Sector 17, Hisar, Haryana 125001, India",4.9,125
Creative Architect Hisar - Interior Designer Hisar,https://www.google.com/maps/place/?q=place_id:ChIJRwESRRksEjkRTQfea_sgDP4,,,"SHOP NO. 7,R.D.CITY CENTER, Railway Rd, Mehta Nagar, Hisar, Haryana 125001, India",5,67
Inspire Architects Hissar,https://www.google.com/maps/place/?q=place_id:ChIJ0yW_00kzEjkRnXGz2FmZ6x0,https://inspirearchitects.co.in/,+91 85100 80006,"House no-3400, Bus Stand, behind Hisar, Sector 14, Hisar, Haryana 125001, India",4.9,14
INCEPTION ARCHITECTURE STUDIOS,https://www.google.com/maps/place/?q=place_id:ChIJ01QY16MzEjkR-W-uB9drtro,,+91 96503 78009,"36-A, Friends Colony, Hisar, Haryana 125001, India",5,29
SVP ARCHITECTS AND INTERIOIR DESIGNERS,https://www.google.com/maps/place/?q=place_id:ChIJyUSY8BYzEjkRLvbUGlOdoAk,,+91 90173 10102,"Shop number 1, NH10-Tosham Rd Connection Rd, near Dabra Chowk Road, opposite MRF radhey tyre agency, New Model Town, Hisar, Haryana 125001, India",5,22
Saharan Architect & Associates,https://www.google.com/maps/place/?q=place_id:ChIJGVVFLetNETkRjTQmfye43PY,http://saharanarchitects.com/,+91 95499 00091,"Biyani Market, Bombay Wali Gali, near Municipal Council, Rori Bazar, B Block, Ellenabad, Sirsa, Haryana 125055, India",4.9,59
GROUND ZERO ARCHITECT'S,https://www.google.com/maps/place/?q=place_id:ChIJIRlgUonNEzkRsWInvwVXmGI,,+91 80538 80582,"52 E, Saket Extension, Azad Nagar, Hisar, Gangwa, Haryana 125004, India",5,36
Creative Architects,https://www.google.com/maps/place/?q=place_id:ChIJiTyFmM3vEzkRRm6mYETtfDw,http://www.creativearchitects.in/,+91 96603 02006,"shop no. 13, city center mall, near nivan jyoti hospital, Bhadra, Rajasthan 335501, India",5,118
Design Amour Architecture Studio,https://www.google.com/maps/place/?q=place_id:ChIJB_elcdUzEjkRlWLhlt2y7ok,,+91 72063 02711,"DSS-50, Urban Estate, behind Pushpa Complex, II, Hisar, Haryana 125001, India",5,26
Arch-In Studio,https://www.google.com/maps/place/?q=place_id:ChIJz_zQ268zEjkRSy-yoqQt-OU,,+91 89308 86233,"131, Second floor, near lazeez Hotel, Lajpat, Lajpat Nagar, Hisar, Haryana 125001, India",5,15
Aspect Archs Hisar,https://www.google.com/maps/place/?q=place_id:ChIJZ3EM7ZszEjkRiQebDWDNlzI,,+91 80591 43339,"1st Floor, Kaimri- Mangali Rd, behind Royal Bar, Sector 15, Housing Board Colony, Azad Nagar, Hisar, Haryana 125001, India",4.9,28
MOTIF DESIGN STUDIO,https://www.google.com/maps/place/?q=place_id:ChIJi2bvb9YyEjkRGpyXSbfHh68,,+91 88180 00023,"604, beside Gymkhana Club, PLA, Hisar, Haryana 125001, India",4.9,23
URBAN SKETCH ARCHITECTS - Architects and Interior Designers,https://www.google.com/maps/place/?q=place_id:ChIJxYKCPAVNETkR3Spbe-ifkuo,,+91 72064 66495,"Hisar Rd, near Bajaj Sweets, Khanna Colony, Sirsa, Haryana 125055, India",4.6,10
ADesign,https://www.google.com/maps/place/?q=place_id:ChIJg67rqBYzEjkRwb7kHEGvPFg,,+91 94661 21000,"1513, Urban Estate II Rd, Urban Estate II, Hisar, Haryana 125001, India",4.8,28
homedeccor360°,https://www.google.com/maps/place/?q=place_id:ChIJk1TBmYPNEzkRNQPCFFTke_w,,+91 70159 31277,"134, nand vihar, behind hotel sky in, Azad Nagar, Hisar, Gangwa, Haryana 125004, India",5,45
THE BEST PLANNER,https://www.google.com/maps/place/?q=place_id:ChIJH9AzUL4zEjkR0IKY-mAS-DQ,,+91 97291 70094,"2nd Floor, RAJ MAHAL COMPLEX, DEHLI ROAD, opp. IOCL PETROL PUMP, near satija hospital, Jai Dev Nagar, PLA, Hisar, Haryana 125001, India",5,26
Pareek Architect,https://www.google.com/maps/place/?q=place_id:ChIJrYCSQEtMETkRmiDIvjMsSsw,,+91 99918 11187,"Pareek Architects, Maharana Partap chok, Khairpur, D C Colony, Sirsa, Haryana 125055, India",5,19
aarambh architects & planner,https://www.google.com/maps/place/?q=place_id:ChIJAfH9yeozEjkRYrHt9r3PW_0,,,"Plot no 87 E, near liberty showroom, Model Town, Hisar, Haryana 125005, India",5,14
Buildenium Architect Interior Designer And Construction Contractor In Kota,https://www.google.com/maps/place/?q=place_id:ChIJWVcbQUqbbzkRoMEzYZeLIjI,http://www.buildenium.com/,+91 98284 57938,"6, Gulmohar St, behind Akashwani Colony, Akashwani Colony, Sarswati Colony, Kota, Rajasthan 324001, India",5,42
Super Architects and Interior Designers,https://www.google.com/maps/place/?q=place_id:ChIJxwJNCoT_aDkRL89AultbHHw,,+91 88753 46663,"A599, Indra Vihar, Talwandi, Kota, Rajasthan 324005, India",5,113
PRIMEART ARCHITECTS PVT. LTD.,https://www.google.com/maps/place/?q=place_id:ChIJy19wmyqbbzkRCT0uxcHKVTU,https://primeartarchitects.com/,+91 98281 37800,"6th Floor, AAKASH MULTIPLEX, Aerodrome Cir, Dhanmandi, Ramchandrapura, Dhanmandi, Kota, Rajasthan 324007, India",4.7,33
"Shree Ji Architecture , Top Architect best Interior Designer & construction Contractor In Kota Rajasthan",https://www.google.com/maps/place/?q=place_id:ChIJ8_TPYxSFbzkR9GaF7Niglo4,https://www.shreejiarchitecture.in/,+91 77330 55552,"3-D-7, Mahaveer Nagar Extension, Mahaveer Nagar, Kota, Rajasthan 324009, India",4.9,102
Kothari Architects,https://www.google.com/maps/place/?q=place_id:ChIJT9L9o-6EbzkRMdJfQsuKE4Y,http://kothariarchitects.com/,+91 96106 59000,"4, E12, Rangbari Rd, Talwandi, Kota, Rajasthan 324005, India",4.8,19
VISTAR DESIGNER & CONSULTANT,https://www.google.com/maps/place/?q=place_id:ChIJs0VdngiFbzkRAkW5ksbHKbk,https://vistardesigner.com/,+91 96361 82308,"209, Swami Vivekananda Nagar Rd, Swami Vivekananda Nagar, Kota, Rajasthan 324010, India",4.9,151
SWARA ARCHITECTS AND HOME DECOR,https://www.google.com/maps/place/?q=place_id:ChIJTxsceK-FbzkREafIDKMKglc,http://www.facebook.com/swara.architects,+91 81301 36096,"107, Rajeev Gandhi Nagar, Instrumentation Limited Colony, Kota, Rajasthan 324005, India",5,17
Designtech Architect,https://www.google.com/maps/place/?q=place_id:ChIJNRCIwsOEbzkRsNjP9OJe0Kk,,+91 92140 47757,"Keshavpura, Mahaveer Nagar, Kota, Rajasthan 324005, India",4.9,27
Ecogenesis Architects & Interiors,https://www.google.com/maps/place/?q=place_id:ChIJYw-luSmRumcRbm9mWkoe3yg,https://www.ecogenesisarchitects.com/,+91 96021 49512,"near Sky Park Building, Subhash Nagar, Rangbari, Kota, Rajasthan 324005, India",4.9,14
Royal Architect & Structural Consultant,https://www.google.com/maps/place/?q=place_id:ChIJAQAAwK-EbzkRIgBXvjAlB50,,+91 92140 47086,"Near Gumanpura Kethunipole, main road, Mokhapara, Rampura, Kota, Rajasthan 324006, India",5,17
Srijan Architects,https://www.google.com/maps/place/?q=place_id:ChIJb3RUp8aEbzkRnZN5hCf4cPo,,+91 94612 94833,"8,Maharaja Agrasen Nagar,Balakund,, near Bajaj Showroom, Keshavpura, Dadabari, Kota, Rajasthan 324001, India",4.1,32
Advik Designs,https://www.google.com/maps/place/?q=place_id:ChIJ5c5bGYGFbzkRv5-ZeQSkueE,http://www.advikdesign.com/,+91 89497 42621,"pandit deendayal upadhyay nagar, 216, Jhalawar Road, near Anantpura, Rangbari, Thana, Kota, Rajasthan 324005, India",4.9,39
Civil & Design Consultant,https://www.google.com/maps/place/?q=place_id:ChIJg5KnKRCbbzkRICVEC-IpA7Q,,+91 80588 81123,"Tipta, Road, Kaithunipol, Rampura, Kota, Rajasthan 324008, India",4.9,10
Akshat Associates,https://www.google.com/maps/place/?q=place_id:ChIJRSpbULCFbzkRYLd-dPubH0g,,+91 94601 16618,"Shop no.26, CAD Cir, near pathak sweets, above Krishna Namkeen, Shakti Nagar, Dadabari, Kota, Rajasthan 324010, India",5,33
New INDIA Architects & Engineers,https://www.google.com/maps/place/?q=place_id:ChIJLUogPcWFbzkR1pyaeV-UJns,,+91 83860 07977,"Swami Dayanand Saraswati Rd, opp. Bharat Petrol Pump, New Jawahar Nagar, Talwandi, Kota, Rajasthan 324005, India",5,24
D Shilp-Raag Architecture Studio,https://www.google.com/maps/place/?q=place_id:ChIJo4t6XSWbbzkRbRzDRyUvgEY,https://www.instagram.com/dshilpraag?igsh=aWcybHFyZm5veXFz,+91 96363 17060,"Ballabhbari, Gumanpura, Kota, Rajasthan 324006, India",4.9,10
Creation,https://www.google.com/maps/place/?q=place_id:ChIJPXABUMiEbzkRygfntayCS3o,,+91 94141 88301,"636, Dadabari Extension, Dadabari, Kota, Rajasthan 324009, India",4.4,14
"SP ARCHITECTS, BUILDERS & CONSULTANTS",https://www.google.com/maps/place/?q=place_id:ChIJD1692euFbzkRvDjrYB58hC4,,+91 80009 74996,"8, Pratap Nagar, Dadabari, Kota, Rajasthan 324009, India",4.7,10
Daffodil Design Collective,https://www.google.com/maps/place/?q=place_id:ChIJJ6xlRaubbzkRl5czEH3ucoA,,+91 91635 46919,"Ground Floor Office, Suhana's Green Aalyam, Mala Rd, Indira Colony, Railway Station Area, Kota, Rajasthan 324002, India",5,23
Vastukalp Architects,https://www.google.com/maps/place/?q=place_id:ChIJEfFnWRrFZjkRAPLCsOU-bIk,,,"Nagar Parishad Shopping Complex, Gandi Murti, Banswara, Banswara Rural, Rajasthan 327001, India",5,18
The Dishami Concepts,https://www.google.com/maps/place/?q=place_id:ChIJB1O9pcLFZjkRG3u6n-WiODg,,+91 70466 49503,"105, R S Square mall, udaipur road Udaipur, Udaipur - Banswara Hwy, Sapna Colony, Rati Talai, Banswara, Kankra Doongri, Rajasthan 327001, India",4.9,10
Perfect Architect,https://www.google.com/maps/place/?q=place_id:ChIJYWYDR0vPZjkRbg31RWqhvRk,,+91 96946 21124,"Rajtalab, Thikaria, Banswara, Rajasthan 327001, India",5,6
Sri Map House,https://www.google.com/maps/place/?q=place_id:ChIJY5IJcGnFZjkR3znXPZhf9HE,,+91 98282 53959,"Ground Floor, Khadi Flex Tiraha, Sapna Colony, Housing Board, Banswara, Kankra Doongri, Rajasthan 327001, India",4.2,18
PankArch,https://www.google.com/maps/place/?q=place_id:ChIJTf6YNA3FZjkRuOZ5IgbgBS8,,+91 89497 26255,"177, Mohan Colony, Banswara, Kankra Doongri, Rajasthan 327001, India",5,3
Architect Krishna Tiwari,https://www.google.com/maps/place/?q=place_id:ChIJnc0L2w1zYTkRszofRuELR9g,,+91 78981 41080,"Sukhdev Vihar Colony, New Housing Board, HIG A12, Sukhdev Bihar Colony, Jhabua, Madhya Pradesh 457661, India",4.9,13
SAMRUDDHI architect & interior,https://www.google.com/maps/place/?q=place_id:ChIJ10qT04pF4DsR3wh15iZLefw,,+91 90339 77149,"410, Gokulam Arcade, near Rise On Plaza, Sham Nagar, Sarthana Jakat Naka, Nana Varachha, Surat, Gujarat 395006, India",4.9,87
medi architects,https://www.google.com/maps/place/?q=place_id:ChIJJSWvQrFP4DsRrqoYG1DVKps,https://mediarchitects.in/,+91 97378 83064,"711, YAMUNA CHOWK, Rio Business Hub, Sudama Chowk, Krishna Avenue, Mota Varachha, Surat, Gujarat 394101, India",4.9,36
"Concept Point Architecture, Govt. Approved Valuer",https://www.google.com/maps/place/?q=place_id:ChIJuTKGImBP4DsRy2r9sUHuTJs,http://www.conceptpoint.in/,+91 97277 17204,"Royal arcade, 417-18, Marutidham Society, Sarthana Jakat Naka, Mani Nagar Society, Naturepark, Surat, Gujarat 395006, India",4.9,55
Collective AEC,https://www.google.com/maps/place/?q=place_id:ChIJTXVwP6FF4DsRuF-Y-cfzQuk,http://collectiveaec.com/,+91 91068 78832,"144, AVADH VICEROY, Jakatnaka Rd, Sarthana Jakat Naka, Subhash Nagar, VARACHHA, Surat, Khadsad, Gujarat 395010, India",5,41
Design Work Group,https://www.google.com/maps/place/?q=place_id:ChIJk50vrgBS4DsRNZyKBWivuNY,http://designworkgroup.in/,+91 90999 40666,"1,2,3 Ground floor, Sai Villa Bunglow, New City Light Rd, in-front of Sudharm Bhavan, near St Thomas School, New Tirumala, New City Light, Althan, Surat, Gujarat 395007, India",4.6,119
SARJAN Architects & Project Consultants,https://www.google.com/maps/place/?q=place_id:ChIJFWW4GntO4DsR0HnDCfcQMjE,http://sarjanarchitects.com/,+91 98796 04444,"51, 5th Floor, River Palace ""A Wing"", Opp. Old Civil Court, Nanpura, Navdi Bandar, Nanpura, Surat, Gujarat 395001, India",4.5,49
TIMELINE DESIGNS ARCHITECTS & INTERIOR DESIGNERS,https://www.google.com/maps/place/?q=place_id:ChIJS3fydPMN6jsRycKt78vfnfw,,+91 82371 93605,"SHOP NO. 5/6, SHIVSMIT C, H.S, ADARSH NAGAR, nr. S.B, Kranti Nagar, I. COLONY, Konkan Nagar, Ratnagiri, Maharashtra 415639, India",5,4
Vaastusai Consultancy,https://www.google.com/maps/place/?q=place_id:ChIJ_YrsuVgL6jsRO9AQ9LvjckI,http://www.vaastusai.com/,,"House no.1171,aadardh vasahat,karawan-wadi,j-section, Ratnagiri, Maharashtra 415639, India",4.5,17
NGA_Architect,https://www.google.com/maps/place/?q=place_id:ChIJy_h7EBgN6jsRH1XqIRHWqik,,+91 98906 52981,"Opp S.T. Stand Kanhaiyalal Complex, 08-LGF, Police Head Quarters, Ratnagiri, Maharashtra 415612, India",4,1
The design scale,https://www.google.com/maps/place/?q=place_id:ChIJGQPJZjAN6jsRkNeBlVbvEOo,,+91 81492 26883,"E -02 Gandhi park, Udyamnagar, Ratnagiri, Maharashtra 415612, India",5,6
Vaastushilp Architect & Property Consultant.,https://www.google.com/maps/place/?q=place_id:ChIJg_gZ_rEa6jsRwerH87cKq-0,,+91 95610 05957,"575C+J5R, Ganpati Pule Rd, Bhandarwada, Ganpatipule, Maharashtra 415615, India",4.4,5
design.bay,https://www.google.com/maps/place/?q=place_id:ChIJEy9h92UN6jsRBvEJlxq1CUI,,+91 88303 13228,"Arogyamandir, opposite Apna Bazaar, State Bank Colony, Ratnagiri, Maharashtra 415639, India",5,1
Santosh Tawade & Associates,https://www.google.com/maps/place/?q=place_id:ChIJk5CXySIN6jsRpbK6_Curakc,,,"1st Floor, Javkar Plaza, Jai-stambh, Rajiwada, Ratnagiri, Maharashtra 415612, India",4,1
"Architect, R.C.C. designs Al-Ameen Constructions",https://www.google.com/maps/place/?q=place_id:ChIJPbSe12gN6jsRVLTScASNRRI,,,"X7VR+RC5, Tilak Ali, Ratnagiri, Maharashtra 415612, India",5,3
Emarah 3D architecture studio,https://www.google.com/maps/place/?q=place_id:ChIJgfqlYckJwjsRYosrWK7I49Y,https://www.emarah3d.com/,+91 80072 40297,"Ground Floor, Hajra Palace, beside Mohsin Chicken Shop, Naka, Guhagar, Chiplun, Maharashtra 415605, India",5,6
Dys Plaza,https://www.google.com/maps/place/?q=place_id:ChIJL_YUsyIN6jsR0c9LU2gbMR8,,,"X8R8+47R, Narhar Colony, Abhyudhya Nagar, Ratnagiri, Maharashtra 415612, India",4.6,9
Archspace Designs,https://www.google.com/maps/place/?q=place_id:ChIJ92EWiLsN6jsRzOvuE2WOUH4,,+91 96653 19601,"Shop No.3, Om enclave, Boarding Rd, Sanmitra Nagar, Ratnagiri, Maharashtra 415612, India",,
Studio SAMVAD,https://www.google.com/maps/place/?q=place_id:ChIJMdgKdEgN6jsRG-wMITvduFk,,,"568/4, Vrindavan Arihant Marg, Thiba Palace, Road, Abhyudhya Nagar, Ratnagiri, Maharashtra 415612, India",,
Mangalore Architects Studio,https://www.google.com/maps/place/?q=place_id:ChIJIb_GZGVbozsRBjEpsOwy37Q,,,"3rd Floor, City Trade Center, Kadri Rd, opp. City Hospital ,Janapriya, Mallikatte, Kadri, Mangaluru, Karnataka 575003, India",5,1
DESIGNTEC | ARCHITECTURE | INTERIOR DESIGNING,https://www.google.com/maps/place/?q=place_id:ChIJ0yH7o5RbozsR19jGHomfUNI,http://www.designtecstudio.com/,+91 80738 12930,"Ground Floor, G-44, Gate, Kankanady, Mangaluru, Karnataka 575002, India",5,23
Niren Jain Architects & Environmental Planners,https://www.google.com/maps/place/?q=place_id:ChIJ8Re__A1aozsREOMLZCvOUMA,,+91 824 298 1890,"WV24+2G5, Yeyyadi, Mangaluru, Karnataka 575008, India",4.6,26
Nirvan Architects,https://www.google.com/maps/place/?q=place_id:ChIJm01kSQ9bozsRtrjkNDwPoHs,,,"Pinto's Ln, behind Tandoor Restaurant, Boloor, Kadri, Mangaluru, Karnataka 575003, India",4.8,18
S4 Arch Studio,https://www.google.com/maps/place/?q=place_id:ChIJjW1zWdhbozsRyDVFLsvi3Xk,,+91 80888 79498,"Bejai - Kapikad Rd, Bejai, Mangaluru, Karnataka 575006, India",4.6,16
Daarya Designs,https://www.google.com/maps/place/?q=place_id:ChIJC-ZDxDHZujsRX_AlPNrOKNA,,+91 81053 48410,"Shardha complex, near Shankar Matta, Arvind nagar, Basavanahalli, Chikkamagaluru, Karnataka 577101, India",4.9,10
AIRA DESIGN STUDIO,https://www.google.com/maps/place/?q=place_id:ChIJWy7WQ6_XujsR4AW71_MagHE,,+91 91487 77889,"Dubai nagar, Ayyappa Nagar, Chikkamagaluru, Karnataka 577101, India",5,14
Geometrics Architecture Studio,https://www.google.com/maps/place/?q=place_id:ChIJ2etTYboIpjsRTkaGslDNdWU,http://www.geometricsarchitecture.com/,+91 98473 35505,"2nd floor, Above federal Bank, Kanneth Business Centre, Mahatma Gandhi Rd, Post, Sultan Bathery, Kerala 673592, India",4.7,154
Space Well Architects,https://www.google.com/maps/place/?q=place_id:ChIJXVV5GGZ1pjsR4bZ0URZTm3k,,+91 96561 67113,"1st Floor, Nehala Avenue, near SBI Bank, Kambalakkad, Kerala 673122, India",4.9,43
MacDecs Interior Architects LLP,https://www.google.com/maps/place/?q=place_id:ChIJX4LRqpzMpzsRQnwuLwPWez4,http://macdecs.com/,+91 70253 00003,"Kozhikkode - Palakkad Bypass Rd, Ponniakurussi, Perinthalmanna, Kerala 679322, India",4.9,61
MASONRY OF ARCHITECTS - MARQ,https://www.google.com/maps/place/?q=place_id:ChIJewcH5tdfqDsRPs2c-6MXRKk,https://masonryofarchitects.in/,+91 97861 42651,"No-29, Harini Avenue, Vadavalli Rd, near Harini Avenue park, EB Colony, Coimbatore, Tamil Nadu 641025, India",5,51
Architect Shanit & Associates,https://www.google.com/maps/place/?q=place_id:ChIJp462TCkLpjsRCA0pxXO2Po4,https://sites.google.com/view/architectshanit/home,+91 90485 47437,"Varyad - Kolavayal Rd, Muttil North, Kerala 673591, India",5,28
RODS Architects,https://www.google.com/maps/place/?q=place_id:ChIJNXZZwxHNpzsR-VbDve0_SHE,https://rodsarchitects.com/,+91 95398 12428,"RODS ARCHITECTS, 10/287, Tirurkad, Angadipuram, Perinthalmanna, Kerala 679325, India",5,34
Archstation architects,https://www.google.com/maps/place/?q=place_id:ChIJdak0UITMpzsRxBxHg_hVaTE,https://www.instagram.com/archstation/,+91 85479 57703,"Tirurkad, Perinthalmanna, Kerala 679321, India",5,26
RAD | Ramees Ali Architecture + Design - Manjeri,https://www.google.com/maps/place/?q=place_id:ChIJHRQXjWk2pjsRx9O4E-z_Szs,http://www.rameesalidesign.com/,+91 75940 33330,"opposite Indian Oil, Vayapparapadi, Manjeri, Kerala 676121, India",4.8,43
Golden Rratio Architects,https://www.google.com/maps/place/?q=place_id:ChIJ4zLOCZS9qDsRhxTXV1MdX00,http://grr.firm.in/,+91 99943 92581,"352/114, Missionary hills, Ooty, Tamil Nadu 643001, India",5,15
Archinect Studio -Aravind Harsan 3D Architect - 3D Elevation & interiors designs - Coimbatore,https://www.google.com/maps/place/?q=place_id:ChIJh5dmixFfqDsR66siolLCdSo,,+91 78717 50127,"D.no:3/451-G-5 Venkateshwara nagar, K.P, K Complex back side, Navavoor, Somayampalayam, Coimbatore, Tamil Nadu 641046, India",4.9,22
ASD ARCHITECTS,https://www.google.com/maps/place/?q=place_id:ChIJD0DvF4xLpjsRLO2XCkTTrn0,http://www.asdarchitects.in/,+91 99478 52023,"near block panchayth office, Big Bazaar, Down Hill, Malappuram, Kerala 676519, India",4.6,18
Architouch Designing,https://www.google.com/maps/place/?q=place_id:ChIJHUXYn_UlpjsRtlMedqKF4LY,http://www.architouch.in/,+91 4931 295 519,"High School Road Pookkottumpadam, Architouch Building 1st floor, Nilambur, Amarambalam, Kerala 679332, India",4.8,116
Pranav architects,https://www.google.com/maps/place/?q=place_id:ChIJz_uM8YT3qjsRK4G0XX_M-LE,,+91 88700 01301,"No : 2,Second floor, Sri Laxmi complex, Maruthi nagar,Bikshandarkoil, No:1Toll gate, Tiruchirappalli, Tamil Nadu 621216, India",5,28
Scar Architects - a construction design studio,https://www.google.com/maps/place/?q=place_id:ChIJwdWKGisbqzsRcVvrmj_LwdM,https://instagram.com/scar.architects?igshid=OGQ5ZDc2ODk2ZA==,+91 95668 85465,"5A/74/D6 Muthu Nagar east 1st street, Elambalur, Road, Sungu Pettai, Perambalur, Tamil Nadu 621212, India",4.9,14
Sridhar Architects,https://www.google.com/maps/place/?q=place_id:ChIJcXWSTTn1qjsRMBNfw9q17Io,http://www.sridhararchitects.in/,+91 96004 84741,"Level 2, Suite 201, VIP Tower Mambazhasalai, Srirangam, Thiruvanaikoil, Tiruchirappalli, Tamil Nadu 620005, India",5,22
ARTIZ BUILDING DESIGN COMPANY,https://www.google.com/maps/place/?q=place_id:ChIJFRjiDwAbqzsRCufRQFoTwwA,http://artizbuidingdes.com/,+91 90809 34792,"ARTiZ No-5, Permbalur Collector Office Road, Abiramapuram, Sungu Pettai, Perambalur, Tamil Nadu 621212, India",4.7,41
HnP Architects,https://www.google.com/maps/place/?q=place_id:ChIJ-ctHDO71qjsR6w3JTDLI8AQ,https://www.hnparchitects.com/,+91 84281 15743,"Thathachariyar Garden, 22, Mambala Salai Bridge, Srirangam, Thiruvanaikoil, Tiruchirappalli, Tamil Nadu 620005, India",4.9,10
Architecture Insights. AI architects,https://www.google.com/maps/place/?q=place_id:ChIJYXama771qjsRpwWFGBKC6jc,http://aiarchitects.in/,+91 99447 37225,"Sri Vedha Villa, Chokalingampillai salai, Bikshandarkoil, Tiruchirappalli, Tamil Nadu 621216, India",5,7
Bal-A-rchitect's,https://www.google.com/maps/place/?q=place_id:ChIJE0mFQhidqzsRof-v3RZ08eo,,,"No : 12, 19, Narayanasamy Street, South, Udayarpalayam, Attur, Tamil Nadu 636102, India",5,18
FORM SPACE ARCHITECTS,https://www.google.com/maps/place/?q=place_id:ChIJNX46kqH1qjsRc1seWTNOkAk,https://formspacearchitects.com/,+91 96008 45888,"19/2, A1 first floor, Aanaikatti Maidanam Rd, New Raja Colony, Bhima Nagar, Sangillyandapuram, Tiruchirappalli, Tamil Nadu 620001, India",4.9,43
Shanmugam Associates,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAHX1qjsRSMPSOfx9-Lk,http://www.shanmugamassociates.com/,+91 98424 88552,"B13, 2nd Cross Rd, West Extension, Thillai Nagar, Tiruchirappalli, Tamil Nadu 620018, India",4.6,82
MP Architects,https://www.google.com/maps/place/?q=place_id:ChIJr59mHjsbqzsR4imWJW-vIsQ,,,"255DA/44-T, Vadakku, North Madhavi Road, nearby Makkah Pallivasal, Roja Nagar, Samiyappa Nagar, Perambalur, Tamil Nadu 621212, India",5,2
Value space architects,https://www.google.com/maps/place/?q=place_id:ChIJTflMGRH1qjsRZR-zm1IQB4g,,+91 96009 46575,"1st floor, D30, 5th Cross Rd E, Thillai Nagar East, extension, Tennur, Tiruchirappalli, Tamil Nadu 620018, India",4.9,30
Studio BHK,https://www.google.com/maps/place/?q=place_id:ChIJsbln7rz1qjsRbuColIAtuKM,https://linktr.ee/Studiobhk,+91 80727 21420,"55-B, S.M.P.Towers, Veereswaram road, Ammamandapam Rd, Srirangam, Tiruchirappalli, Tamil Nadu 620005, India",5,10
STUDIO DOMAIN ARCHITECTS,https://www.google.com/maps/place/?q=place_id:ChIJZ4B9ubAzVToRa3Aujxo54qw,https://studiodomainarchitects.lyzoo.co.in/,+91 97919 03028,"66b, LBS Rd, near AJC School, Kanmani Devi Nagar, Kumbakonam, Tamil Nadu 612001, India",5,104
SBR Architects,https://www.google.com/maps/place/?q=place_id:ChIJ7TgzruP1qjsRBjCwgktFjYg,,+91 76392 22444,"Chandra complex, 23-D, four road, Puthur, Tiruchirappalli, Tamil Nadu 621216, India",5,23
VIAN ARCHITECTS & INTERIOR DESIGNERS PVT LTD,https://www.google.com/maps/place/?q=place_id:ChIJ6TN7h64yVToRSGcBdBzQIz8,https://vianarchitects.in/,+91 98940 50972,"Dr Moorthy Rd, near MILK SOCIETY, Thiruvalluvar Nagar, Kumbakonam, Tamil Nadu 612001, India",5,160
Studio Life and Spaces,https://www.google.com/maps/place/?q=place_id:ChIJ755X_qwbqzsROSeJf6_ys-k,https://www.instagram.com/stdo_life_n_spaces?igsh=MW5pb3B3dmpkaTg1ZQ==,,"No.1, second floor, Abiramapuram, Qasim Complex, near collectorate Complex, Thuraimangalam, Perambalur, Tamil Nadu 621212, India",5,2
Instyle architect,https://www.google.com/maps/place/?q=place_id:ChIJL2Zm_zA9qzsRA2X-M-SEpc8,,+91 81440 01528,"16, Labbaikudikadu to National Hwy, Alsha Nagar, Perambalur, Labbaikudikadu, Tamil Nadu 621108, India",5,4
Keystone architects,https://www.google.com/maps/place/?q=place_id:ChIJ504FiCz1qjsRGfpR37TJO7E,,+91 98428 41170,"K E Y S T O N E architecture + interiors IVY GRAND Plot no: 57 and 58 No:1-1, first floor, Gandhinagar first main road, Trichy-Dindigul Rd, near नेशनल कॉलेज, Jaya Nagar Extension, IOB Nagar, Karumandapam, Tiruchirappalli, Tamil Nadu 620001, India",4.9,26
Econave architecture,https://www.google.com/maps/place/?q=place_id:ChIJJXP2zcD1qjsREYjtFp1zzDA,,+91 82201 72840,"10/1, 11th Cross E Rd, Rahumaniya Puram, Ramachandrapuram, Tennur, Tiruchirappalli, Tamil Nadu 620018, India",5,31
SHIELD Architect Civil Engineer Interior Designer Center,https://www.google.com/maps/place/?q=place_id:ChIJk6BXSjFJ-DkRCdxZ7ld6JSg,https://gngshield.com/burdwan/,+91 70017 54989,"Chotonilpur, subhaspara burdwan, Sripally, sadar, Bardhaman, West Bengal 713103, India",4.9,26
